,dim,best_val
0,3,1.5043929738262683e-23
1,3,2.465190328815662e-31
2,3,0.019316150331111247
3,3,1.4935152144553686e-08
4,3,4.325965539331333e-24
5,3,1.2945875354239268e-19
6,3,1.813212814387633e-26
7,3,1.1764451614907733e-19
8,3,0.01404004102465533
9,3,2.9254876101761145e-24
10,3,3.350044012300528e-19
11,3,9.563995650574875e-14
12,3,1.9820542806021225e-14
13,3,6.008858425406691e-06
14,3,0.007728403850136201
15,3,4.613130130255033e-05
16,3,2.1248606334972465e-06
17,3,1.2332774521818392e-20
18,3,3.2636802674610277e-26
19,3,0.004945009405011771
20,3,0.00029842507451794244
21,3,0.003529901572978896
22,3,3.480058326004666e-18
23,3,0.0003699608534740293
24,3,0.047027653149121884
25,5,0.06640652928051105
26,5,0.03764699268681658
27,5,0.025862504759084436
28,5,0.06332453805133657
29,5,1.3402906910745274
30,5,8.316186862120006e-08
31,5,0.026551106560430148
32,5,0.01361090042309953
33,5,0.006129779583112478
34,5,0.0005938345347577749
35,5,0.0981995829105933
36,5,0.06156406589556286
37,5,0.012230420219812386
38,5,0.05553971261929652
39,5,0.0006803596236356435
40,5,0.0003061913253351416
41,5,0.011811265777275304
42,5,0.005516978103770982
43,5,0.0009735985330286017
44,5,0.18763960286031534
45,5,0.002094482704287781
46,5,0.040998449287456815
47,5,9.158675356290279e-05
48,5,0.07394784733940156
49,5,0.1395897065280437
50,10,1.5954261607784201
51,10,1.4129391753397296
52,10,4.275987635734847
53,10,0.5539335573105997
54,10,1.8847159755857787
55,10,2.7300125095264365
56,10,4.226442660982758
57,10,3.9138872744875215
58,10,2.0951147012850186
59,10,3.979518340941117
60,10,1.9246171069044018
61,10,3.5392141914928272
62,10,0.7365646224510358
63,10,3.230658155744637
64,10,2.0977521578445404
65,10,3.2934666444767293
66,10,3.6926761537246318
67,10,3.9490708117703175
68,10,2.8627399565188036
69,10,3.617010512422695
70,10,4.238104141211982
71,10,3.2696228287461495
72,10,1.1875778638050452
73,10,2.675881699660987
74,10,2.844306988510573
75,20,16.09897950120947
76,20,16.669840653201028
77,20,14.502227162256705
78,20,15.409887327397
79,20,14.849765329291433
80,20,14.968569440668198
81,20,15.720204252271982
82,20,15.545673270444535
83,20,15.385531048232396
84,20,11.638714911815875
85,20,14.740122346024268
86,20,16.684872698745124
87,20,15.793195079517647
88,20,15.529833008413831
89,20,14.301031445106132
90,20,15.197817546525469
91,20,15.453732841624344
92,20,16.226191816272834
93,20,15.973724293519952
94,20,15.522300433676362
95,20,15.563979905596524
96,20,15.520577623890922
97,20,14.382396195041803
98,20,15.690159157950488
99,20,15.89589231817904
100,50,73.7841847106018
101,50,91.87440168993264
102,50,71.68952657826418
103,50,84.01112108683226
104,50,103.07615948093651
105,50,161.48512952853702
106,50,73.5677000037813
107,50,231.94445217150684
108,50,62.77410256585173
109,50,87.63798330826621
110,50,107.9123098447536
111,50,107.75844955260341
112,50,96.68596729683226
113,50,165.32918185870997
114,50,131.4116400725337
115,50,61.310830780228734
116,50,90.8205372521366
117,50,143.79196265829913
118,50,105.12551246155496
119,50,117.75612146900973
120,50,65.49535711529614
121,50,201.454425597747
122,50,73.98550259075158
123,50,127.15452045846769
124,50,105.26963072240723
125,70,299.1737859580473
126,70,279.2154996874469
127,70,279.0018096593925
128,70,303.8613085396752
129,70,309.30388506092095
130,70,330.34376037665083
131,70,172.20891675148562
132,70,254.9452508817882
133,70,231.87663366372678
134,70,300.68973493178413
135,70,250.52715216980243
136,70,287.4195469086093
137,70,318.85786659775323
138,70,304.7118174851969
139,70,285.49419698970826
140,70,308.76928404029246
141,70,338.98802144036523
142,70,312.03208595092775
143,70,405.76784544641293
144,70,296.2101041151133
145,70,360.32112356906714
146,70,307.5461907372307
147,70,195.28847106792708
148,70,410.39165765925554
149,70,392.7650671479497
